username,uri,name,popularity,duration_ms,is_explicit,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Andres,spotify:track:7AalBKBoLDR4UmRYRJpdbj,Fearless,61,367933,False,Meddle,1971-11-11,0.38,0.341,7,-15.719000000000001,1,0.0418,0.16,0.0408,0.44799999999999995,0.179,143.719
Andres,spotify:track:0iALOYqXaVoluUIsSyDAny,On Hold - Jamie xx Remix,17,371533,False,On Hold (Jamie xx Remix),2017-09-13,0.759,0.909,0,-7.85,0,0.0373,0.302,0.8420000000000001,0.0998,0.47,128.189
Andres,spotify:track:1EWF8Wnv5zuk3FoX5CwLgq,All Of The Lights,0,384840,False,All Of The Lights,2016-08-26,0.539,0.732,1,-9.005,1,0.0476,0.0531,0.00345,0.121,0.0448,120.00399999999999
Andres,spotify:track:7oh8tFRTgDOlzeiQDadNTn,Sawtooth Orchestra,37,397822,False,Catharsis,2018-10-12,0.772,0.633,9,-11.06,0,0.0401,0.0146,0.885,0.165,0.261,123.01700000000001
Andres,spotify:track:1hhbjqeEfUjzSweXFWIuSk,Hommage,40,232772,False,Times,2013-04-19,0.602,0.332,7,-12.440999999999999,0,0.0943,0.307,0.8859999999999999,0.252,0.258,95.0
Andres,spotify:track:1T9MTaUOUS7xvqgCc2LJc6,Fall Of Innocence - Lee Burridge & Lost Desert Mix,19,575806,False,Fall Of Innocence,2018-04-26,0.7959999999999999,0.636,11,-9.439,0,0.046,1.47e-05,0.873,0.0834,0.322,123.999
Andres,spotify:track:4ygSSIuPuM0EYu22s8YF4t,Bloodflow,59,358560,False,Open,2017-10-20,0.483,0.623,3,-12.925,0,0.0376,0.6509999999999999,0.883,0.134,0.376,97.03299999999999
Andres,spotify:track:0vp09QgBhShrQOL2w7P8k4,Recovery,48,290201,False,Odyssey / Sonne,2015-05-04,0.456,0.461,2,-11.337,1,0.0593,0.0978,0.815,0.102,0.11900000000000001,155.00799999999998
Andres,spotify:track:4bBbeSmMo42fFl9Ge3OFB6,The Train of Fantastic,27,721485,False,Superior Conjunction EP,2017-06-16,0.5720000000000001,0.847,1,-9.255,1,0.0413,7.47e-05,0.855,0.10800000000000001,0.285,123.00200000000001
Andres,spotify:track:2DKB5n0Nf54tewQaoSzSL3,Blowfish - Lake People Remix,33,495007,False,Remixes,2013-07-01,0.852,0.311,11,-12.966,0,0.126,0.00821,0.732,0.0863,0.748,115.008
Andres,spotify:track:5DSaOr7o38tyoEsIoO3TId,The Lambert Interpretation,31,504288,False,Breakfast in the Hut,2016-08-26,0.738,0.433,2,-11.345,1,0.048,0.128,0.905,0.168,0.24100000000000002,102.005
Andres,spotify:track:3kzweR49qUhb1fDz4OJw23,CompuRhythm - Dixon 4/4 Treatment,0,491973,False,CompuRhythm EP,2012-11-19,0.8220000000000001,0.523,10,-9.275,0,0.0531,0.000317,0.897,0.0659,0.46799999999999997,125.0
Andres,spotify:track:1oYfJgpA6msQhz1yfEqNFe,My Little Ballerina,18,188753,False,Sweet Dreams,2018-04-05,0.6629999999999999,0.109,9,-23.524,0,0.0346,0.988,0.914,0.109,0.268,110.01100000000001
Andres,spotify:track:0HCupWTULxF7ugSbwZL9NQ,Rose in Japan,25,353174,False,Four to the Floor 13,2018-12-14,0.581,0.58,8,-7.617000000000001,0,0.0375,7.38e-05,0.956,0.157,0.823,123.005
Andres,spotify:track:7dugHyrmfXimOHL2gBQalP,Astraea - Laolu Remix,20,438348,False,Astraea Remixes,2017-05-05,0.693,0.8240000000000001,2,-7.961,1,0.0497,0.00257,0.447,0.0575,0.305,122.991
Andres,spotify:track:0t1VBVqUXX7yR0ZgAdby3s,"Pagliacci / Act 2: ""Coraggio""",0,114750,False,Leoncavallo: I Pagliacci,1992-07-01,0.285,0.24,4,-18.342,0,0.0834,0.961,0.000921,0.617,0.179,83.25299999999999
Andres,spotify:track:2P55Y5U6a4eSmr7MzSqEwg,Dreams - Adriatique Remix,0,510609,False,Dreams (Remixes),2015-04-20,0.852,0.772,9,-9.111,0,0.0425,6.35e-05,0.7440000000000001,0.0825,0.237,117.01
Andres,spotify:track:1GxHeBvQ9935Dd3cSfsfBa,Best I Ever Had,66,258760,True,Thank Me Later (Int'l Version),2010-01-01,0.431,0.894,5,-2.673,0,0.33,0.0951,0.0,0.188,0.605,162.161
Andres,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,Nice For What,80,210746,True,Scorpion,2018-06-29,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.11900000000000001,0.758,93.37200000000001
Andres,spotify:track:6ve88pGNXcPqbb72vtAjos,Desire,50,283275,False,Desire,2016-04-22,0.6559999999999999,0.6990000000000001,7,-10.054,0,0.0572,0.0005809999999999999,0.0606,0.098,0.634,111.995
Andres,spotify:track:2ZFDodttdecE9U07EZvbgc,Surge,38,467890,False,Speicher 89,2016-03-25,0.418,0.49,10,-13.981,0,0.0612,0.0139,0.8740000000000001,0.0784,0.259,124.98100000000001
Andres,spotify:track:3Wtm09sSjyoidTrms6H4H6,You're High,1,270000,False,You're High,2017-02-08,0.613,0.634,9,-7.375,0,0.0266,0.0173,0.0844,0.11800000000000001,0.496,107.009
Andres,spotify:track:2ojgRKZJ1oRREcNQIYVnX4,K.I.S.S.E.S,52,315346,False,Best Of,2009-06-29,0.625,0.8,1,-8.161,1,0.0458,0.00556,0.386,0.0751,0.467,107.258
Andres,spotify:track:2IoG5aLQEvynu8Sb32aq3h,Yellow Raincoats - Frank Wiedemann Remix [Club Version],17,437943,False,Yellow Raincoats (Frank Wiedemann Remixes),2015-07-03,0.6709999999999999,0.54,1,-11.433,0,0.035,0.0434,0.8079999999999999,0.0903,0.21100000000000002,120.007
Andres,spotify:track:1rQzgEIUunLMvAUSYJIzyl,Straight To The Heart,48,437849,False,Sight,2017-07-28,0.7509999999999999,0.665,4,-10.35,0,0.0519,0.0156,0.8490000000000001,0.0934,0.0589,115.995
Andres,spotify:track:4S2Dz2Wx5dGlSAYDKmU2Mv,Bad Love - Eagles & Butterflies Remix,0,710699,False,Bad Love (Eagles & Butterflies Remixes),2017-12-05,0.6890000000000001,0.679,6,-10.657,1,0.0375,0.0249,0.8029999999999999,0.115,0.184,120.008
Andres,spotify:track:3Hxf0dKJNKVArzOhaByqbJ,Relentless (feat. Jeppe Kjellberg) - Original Mix,33,476149,False,Flower of Cane,2017-06-19,0.78,0.701,8,-9.424,1,0.0424,0.000852,0.35200000000000004,0.618,0.439,123.00200000000001
Andres,spotify:track:6rHOclhfHPogHAafHvSqUF,Absinth Fairy,0,430950,False,Schneeweiss IV Presented by Oliver Koletzki,2014-11-14,0.868,0.772,9,-9.458,0,0.0483,0.0252,0.6829999999999999,0.19699999999999998,0.616,120.012
Andres,spotify:track:5hChCt1LQlkPsqAVsoL2VZ,Do It,0,417335,False,Do It,2016-08-25,0.826,0.76,3,-6.644,1,0.0463,0.0011,0.364,0.0896,0.546,121.99799999999999
Andres,spotify:track:2MmidPTsfI20L2HZ4ruj76,Window,0,384029,False,Trialog,2015-04-17,0.769,0.439,2,-13.828,0,0.0453,0.225,0.888,0.0662,0.145,121.005
Andres,spotify:track:0WhgArpfTbGnIPFFaWiUqa,mygut - Solomun Remix,49,502371,False,Musik 3+,2017-10-27,0.7859999999999999,0.505,9,-10.800999999999998,1,0.0432,0.000462,0.514,0.0988,0.135,124.023
Andres,spotify:track:3sWqxx1aXbkGE9LCM1HRUw,Blossoming Limburg,18,378876,False,Places,2018-06-01,0.728,0.693,5,-10.918,0,0.0539,0.17300000000000001,0.897,0.055,0.172,114.00399999999999
Andres,spotify:track:0A4PZuepTcIQVvA5m7R0M1,Don't You (Forget About Me) - Remastered,5,263973,False,Celebrate (Greatest Hits),2013-03-25,0.602,0.784,11,-7.976,0,0.0313,0.00398,0.0852,0.0931,0.9179999999999999,133.019
Andres,spotify:track:3TYNQdnAM85I6P9UegzYKo,Personal Space,46,301295,False,Personal Space / Mulholland 99,2015-12-08,0.645,0.848,7,-6.912999999999999,1,0.0351,0.0025399999999999997,0.956,0.0868,0.0383,122.01100000000001
Andres,spotify:track:1uhGW4jUw12CdZCnXBKanD,Rain,48,351252,False,Bicep,2017-09-01,0.505,0.904,10,-4.849,0,0.0781,0.0494,0.8540000000000001,0.07200000000000001,0.237,123.023
Andres,spotify:track:4tiGr9hUrgND6MCoyiSuoZ,Sofiel - Original Mix,23,471802,False,Changes,2012-07-30,0.8029999999999999,0.616,0,-10.145,1,0.0518,0.17300000000000001,0.537,0.091,0.172,120.029
Andres,spotify:track:7DWz2CuCILJquIZOrTBly1,De Orde Van De Nacht,37,205097,False,De Orde Van De Nacht,2017-09-28,0.6579999999999999,0.773,1,-6.082000000000001,0,0.0329,0.000442,0.934,0.11699999999999999,0.425,120.012
Andres,spotify:track:4pKcy4dZzal1PTAOBGWr8N,Andromeda,47,406117,False,Between a Smile and a Tear,2018-10-19,0.795,0.609,10,-10.536,1,0.0613,0.07400000000000001,0.762,0.0572,0.595,114.005
Andres,spotify:track:3WTSVuJewaXTakNZlSiIMx,Grillen im Garten - Gerberei Version,39,422044,False,Musik Gewinnt Freunde Collection,2013-07-22,0.83,0.414,9,-10.785,0,0.08199999999999999,0.00837,0.503,0.0906,0.478,125.01100000000001
Andres,spotify:track:7DqTaelFf846rl1CHmyfOW,Chan Chan,0,257737,False,Buena Vista Social Club,1997-09-16,0.506,0.433,2,-14.183,0,0.0345,0.8420000000000001,0.0311,0.11199999999999999,0.6409999999999999,83.22200000000001
Andres,spotify:track:6cwZ0ist0vg5DtxMd9Vje1,Cape of Good Hope - Original Mix,42,412500,False,Cape of Good Hope,2016-06-03,0.787,0.8340000000000001,11,-11.447000000000001,0,0.0407,0.035,0.8079999999999999,0.113,0.168,122.00299999999999
Andres,spotify:track:5fZyHxRZj4bPPHMgMRbZKl,I See Myself in You,23,383720,False,Trails,2015-10-30,0.7240000000000001,0.624,2,-12.38,1,0.0546,0.00257,0.87,0.0862,0.11599999999999999,122.005
Andres,spotify:track:1FyFXdgQYA5URAvkGhB7nj,Hologram,0,488813,False,Ride into the Unknown EP,2016-02-05,0.779,0.544,2,-10.935,1,0.0463,0.000148,0.884,0.11599999999999999,0.163,118.0
Andres,spotify:track:1sDKfccJC4u2pzOyfmA1nV,Before the Sunrise (Dixon Remix),0,510000,False,Before the Sunrise,2014-06-06,0.721,0.565,4,-9.267999999999999,0,0.0397,6.440000000000001e-05,0.7709999999999999,0.0863,0.5710000000000001,121.0
Andres,spotify:track:5yMUyYS65mZdZpHRVveVKo,Unkown Places - Tony Casanova Remix,31,445657,False,New New World,2017-07-07,0.7390000000000001,0.557,4,-9.542,0,0.0532,0.0907,0.8220000000000001,0.0992,0.61,118.999
Andres,spotify:track:2xeQmYud6YxdAVHwkpdvGN,Lucero Del Alba - Original Mix,32,507858,False,Night Cult EP,2016-03-28,0.713,0.5379999999999999,8,-13.130999999999998,1,0.0389,0.244,0.88,0.11,0.121,119.001
Andres,spotify:track:2XU3qr6OVwdrLXxmTGAnPW,Man On the Moon,0,341920,False,That's Me,2014-10-13,0.752,0.72,0,-7.468,0,0.0365,0.0378,0.6459999999999999,0.102,0.49200000000000005,118.98899999999999
Andres,spotify:track:3PdeXolnH5r6rN0ycXlHvf,Embrace,25,243287,False,Embrace,2018-10-12,0.6659999999999999,0.594,7,-8.067,0,0.0578,0.562,0.484,0.0983,0.9390000000000001,95.025
Andres,spotify:track:4oZ2Xkline6CvRDebjbi8Q,Singularity,51,389200,False,Singularity,2018-05-04,0.526,0.7759999999999999,1,-8.873,1,0.0597,0.00389,0.841,0.0865,0.0504,132.996
Andres,spotify:track:00UcM1MkE18GfBns9vkxRm,Departure - Tale Of Us Intro Edit,40,394986,False,Skywalking,2019-02-22,0.545,0.711,11,-7.615,0,0.139,0.155,0.299,0.0711,0.10400000000000001,124.678
Andres,spotify:track:6HUnAzGo1zYfdX4ZW1yiZh,Notte senza fine - Kiasmos Remix,52,388153,False,Endless (Remixes),2017-12-01,0.7040000000000001,0.44799999999999995,1,-16.847,1,0.0454,0.228,0.9129999999999999,0.107,0.231,120.009
Andres,spotify:track:0IQu5vSlswSNhZBc22MNy3,6 Degrees - Tale Of Us Remix,42,473550,False,6 Degrees,2011-07-29,0.8009999999999999,0.47200000000000003,4,-9.948,1,0.077,0.128,0.381,0.10300000000000001,0.467,120.005
Andres,spotify:track:476iNCuZzxV3AXQeRlF1qv,Swallow - Tale Of Us Remix,52,445151,False,Swallow (Tale Of Us Remix),2018-06-22,0.737,0.609,6,-10.033999999999999,1,0.0584,0.301,0.7559999999999999,0.0919,0.17600000000000002,124.006
Andres,spotify:track:2wHSj8u1iEe9eJjen6eQpx,Ricordi,35,440333,False,Endless,2017-03-31,0.10300000000000001,0.315,7,-17.951,0,0.0341,0.934,0.907,0.11199999999999999,0.0399,81.521
Andres,spotify:track:1nUhsyKZemnCd0t7WKZaDK,Montparnasse,35,670666,False,King Bromeliad / Montparnasse,2014-06-23,0.79,0.504,11,-13.44,0,0.0894,0.0805,0.929,0.0912,0.23399999999999999,116.00399999999999
Andres,spotify:track:4mz5sOi3htRQVIz5V067OH,Part Six,46,232840,False,Part Six,2018-04-27,0.65,0.54,9,-11.3,1,0.0321,0.7190000000000001,0.634,0.11800000000000001,0.196,130.024
Andres,spotify:track:0KhywCiE69DOAHICxMU2ME,It's Your Body 1,28,324653,False,Caramel,2013-11-04,0.41100000000000003,0.0991,2,-18.995,1,0.114,0.865,0.00513,0.311,0.35,123.44200000000001
Andres,spotify:track:3b8YKBjiy4l9HKGIeS6YZU,Je te veux (I want you),23,221040,False,"Mendelssohn / Handel / Bach, J.S. / Strauss, R.: Songs for Counter-Tenor and Orchestra",1998-09-30,0.276,0.0882,9,-23.233,1,0.0603,0.956,0.00045999999999999996,0.282,0.134,73.38
Andres,spotify:track:47exm35hQUZf9t04QbLjcs,Bring On The Night - Remastered 2003,29,254853,False,The Police,2007-01-01,0.7290000000000001,0.617,2,-11.674000000000001,1,0.062,0.0486,0.00372,0.0529,0.762,109.63600000000001
Andres,spotify:track:390AWnOn2rfe9FzQjYmxIH,Wicked Game,71,286880,False,Best of Chris Isaak (Remastered),2006,0.667,0.5479999999999999,9,-7.8020000000000005,1,0.0262,0.7440000000000001,0.0122,0.0946,0.29,112.54899999999999
Andres,spotify:track:4S1VYqwfkLit9mKVY3MXoo,Forever Young,74,226706,False,Forever Young,1984-09-27,0.489,0.483,9,-9.466000000000001,0,0.0275,0.42,0.0028,0.23600000000000002,0.33299999999999996,136.822
Andres,spotify:track:1cNFfgw16RdB4pF6gyVRCj,Parking Lot,19,168413,False,Alpe Lusia,2016-04-29,0.763,0.434,6,-21.125999999999998,1,0.0486,0.701,0.94,0.0961,0.304,120.986
Andres,spotify:track:77hqbQZj6RSr04nm601jP1,Trains of Hope,22,272639,False,Alpe Lusia,2016-04-29,0.85,0.373,9,-12.314,0,0.0999,0.0187,0.105,0.377,0.16899999999999998,120.99600000000001
Andres,spotify:track:72g08nB68PvptBYjH5m5HQ,Paused - Stimming Remix,35,431213,False,Blurred,2017-10-06,0.644,0.645,2,-13.614,1,0.040999999999999995,0.0571,0.835,0.0658,0.29600000000000004,123.993
Andres,spotify:track:0ZYQ8J5CmB7EBnFCWwZfaG,Close These Curtains - Stimming Remix,42,416173,False,Remixes,2013-07-01,0.8109999999999999,0.366,11,-14.884,0,0.0947,0.0274,0.10400000000000001,0.0337,0.133,121.01299999999999
Andres,spotify:track:6RjhP4XhaDu8rPrgO6pCQ8,For My Better Half,24,428160,False,Alpe Lusia,2016-04-29,0.884,0.35100000000000003,5,-13.448,0,0.0657,0.0006320000000000001,0.408,0.264,0.37,122.009
Andres,spotify:track:6xxEkEqRoh3pPxhgGc84oN,All I Need to Get High,8,333874,False,Heart of Sky,2018-07-20,0.435,0.486,7,-9.683,1,0.0382,0.0823,0.5870000000000001,0.0956,0.141,116.006
Andres,spotify:track:0iH6yYFQZ3cLNPMalaNe7j,"Bassoon Concerto in A Minor, RV 498: II. Larghetto",23,286294,False,"Vivaldi: Concerti per fagotto, Vol. 4",2015-11-20,0.17800000000000002,0.00732,5,-30.625999999999998,1,0.0441,0.982,0.948,0.0967,0.0542,63.108000000000004
Andres,spotify:track:57WK9oOQqHzzJ5cfvGAU4C,Heads Above,21,261146,False,Dreams,2014-01-01,0.6779999999999999,0.851,11,-6.781000000000001,0,0.0346,0.0061,0.251,0.128,0.39,119.978
Andres,spotify:track:2DfZgyDEg0CjiMtSFIhvQY,An Analog Guy in a Digital World,34,527946,False,Chilltronica No. 6,2017-11-17,0.61,0.551,9,-15.347999999999999,0,0.0423,0.779,0.889,0.0701,0.182,114.994
Andres,spotify:track:2vqPxSdN95l0BtQxHV1LQm,Break My Love,35,289186,False,Trust,2013-09-23,0.5479999999999999,0.532,5,-14.27,1,0.0638,0.0316,0.904,0.12300000000000001,0.244,120.014
Andres,spotify:track:4fBrGfdxIiqLuVdPgKEnbv,Nature Boy,8,205401,False,A Capella II,2014-08-12,0.25,0.0963,7,-18.746,1,0.0344,0.966,3.68e-05,0.106,0.0721,114.66799999999999
Andres,spotify:track:0SsV4z0T2gYWLpvCxv8sfN,November Morning - Brandenburgisches Staatsorchester Version,33,383757,False,November Morning,2012-12-10,0.397,0.10800000000000001,7,-23.473000000000003,0,0.0428,0.973,0.9129999999999999,0.10400000000000001,0.159,113.395
Andres,spotify:track:2pCnrWHxYVDWN3S4PgNMa0,Cómo Me Quieres,54,225153,False,Con Todo El Mundo,2018-01-26,0.5489999999999999,0.532,6,-10.047,1,0.0423,0.00605,0.883,0.371,0.564,85.477
Andres,spotify:track:5pbtSFu0lf98YaW3CFlJ7m,Not Alone,41,404000,False,Not Alone,2015-04-06,0.82,0.674,2,-9.901,0,0.0656,0.0668,0.7290000000000001,0.1,0.634,119.99700000000001
Andres,spotify:track:7fnerefbjuEIsWbGzOgHdI,America! I'm for the Birds,50,246283,False,Sirens (deluxe edition),2017-12-08,0.835,0.514,7,-9.441,1,0.0844,0.659,0.0155,0.0823,0.5710000000000001,90.0
Andres,spotify:track:17i5jLpzndlQhbS4SrTd0B,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",70,152280,False,"Bach: Cello Suites Nos. 1, 5 & 6",1983,0.275,0.157,7,-18.752,1,0.0636,0.89,0.8420000000000001,0.18600000000000003,0.304,73.289
Andres,spotify:track:05lOXZuJyELJT0gS1cdyzj,Alone Together,43,413786,False,Chet [Keepnews Collection],1959,0.441,0.0319,2,-19.168,0,0.0357,0.872,0.898,0.08800000000000001,0.113,110.471
Andres,spotify:track:7wFybC8jBH3zE139OpCtpG,Lost in the Fire,1,202093,True,Lost in the Fire,2019,0.6629999999999999,0.675,2,-12.159,1,0.0359,0.0863,0.00133,0.11699999999999999,0.17600000000000002,101.00399999999999
Andres,spotify:track:23BOrb5trC7y1vr26IRAQ4,Dschuna - Dixon Mix,19,366207,False,II Remixes,2017-10-27,0.6559999999999999,0.7440000000000001,5,-11.529000000000002,1,0.0491,0.00403,0.8029999999999999,0.379,0.184,118.027
Andres,spotify:track:3U39SHdh7f7rGGv5SollUp,Toukan - Dixon Rework,39,480611,False,Toukan EP,2017-07-14,0.7490000000000001,0.731,8,-9.231,0,0.0368,0.000147,0.00228,0.11599999999999999,0.141,123.001
Andres,spotify:track:0EwMPnNYUG850ptYHROkGG,Layer Cake,42,357144,False,Wes,2011-11-25,0.6970000000000001,0.585,11,-11.779000000000002,0,0.039,0.0252,0.8370000000000001,0.265,0.305,125.0
Andres,spotify:track:00aNyosmX1zpR0TjJV0Dte,Ride,48,435835,False,Drown,2018-02-16,0.741,0.865,0,-11.850999999999999,1,0.04,0.00336,0.9109999999999999,0.114,0.303,124.01299999999999
Andres,spotify:track:74uCDXnkYBTz8OAePLVYuc,Lose,26,446660,False,Drown,2018-02-16,0.7,0.752,2,-13.835,0,0.0499,0.018000000000000002,0.951,0.0985,0.271,126.015
Andres,spotify:track:269OfNY9Je1QWaDnu31KKp,Wild World,0,200173,False,Tea for the Tillerman (Deluxe Edition),1970-11-23,0.484,0.508,0,-9.308,1,0.0364,0.376,0.000791,0.0961,0.5539999999999999,151.86700000000002
Andres,spotify:track:6sfo9JHWEUiWVGQmAwvIa5,Our Broken Mind Embassy - Boris Brejcha Remix,31,460327,False,Our Broken Mind Embassy (Boris Brejcha Remix),2018-07-06,0.7909999999999999,0.575,2,-12.57,1,0.0675,0.000987,0.8690000000000001,0.109,0.298,122.006
Andres,spotify:track:6pYbhX5gYix4ESpbSUArnA,Devuélveme a mi chica,63,194560,False,Lo Mejor De Los Hombres G,1999-03-26,0.585,0.948,9,-5.062,0,0.0869,0.0143,3.3600000000000004e-05,0.331,0.42,172.365
Andres,spotify:track:5lmYpa6EaVAKAlwxMf7q5c,Don't You Want Me - 2002 - Remaster,0,238000,False,The Very Best Of The Human League,2003-09-15,0.7340000000000001,0.7440000000000001,9,-8.103,0,0.0391,0.184,0.0,0.18100000000000002,0.961,117.65100000000001
Andres,spotify:track:7LpS82vPDLgZAHWRtWBBRj,Ni tú ni nadie,66,217000,False,Deseo Carnal,1984-05-29,0.601,0.677,7,-10.564,1,0.0285,0.519,2.77e-06,0.153,0.677,137.813
Andres,spotify:track:5sNjy41kQANS6ZRHhbTh77,Prepare,41,376693,False,Alpe Lusia,2016-04-29,0.58,0.47200000000000003,0,-15.95,0,0.107,0.495,0.941,0.205,0.19699999999999998,118.98299999999999
Andres,spotify:track:7rK9aoNd8J5G35mbOO39zJ,Tanz für Drei,26,535413,False,Alpe Lusia,2016-04-29,0.812,0.49200000000000005,8,-17.011,1,0.107,0.00151,0.821,0.129,0.41100000000000003,123.00399999999999
Andres,spotify:track:0qCiXEFQCtemGdMnXUKXpB,Lost Miracle - Original Version,32,603716,False,Lost Miracle,2018-01-19,0.8,0.91,1,-9.12,1,0.0465,0.00924,0.865,0.0737,0.691,122.015
Andres,spotify:track:28aP3PxAq6xXQmsJ9ie6tj,Black Hole Nights,40,503738,False,Oliver Koletzki presents Stil vor Talent 100,2013-05-24,0.8079999999999999,0.385,5,-11.963,1,0.0468,0.0203,0.46799999999999997,0.0711,0.135,123.999
Andres,spotify:track:1BpG59DLyW6jZxN2PYiUA3,2daBeat,53,329787,False,Musik 3,2017-05-26,0.659,0.698,9,-10.252,0,0.0687,0.109,0.00864,0.0836,0.221,120.022
Andres,spotify:track:45D0ixQWzXQOoU1S9aSnKk,Under The Pressure,60,532306,False,Lost In The Dream,2014-03-18,0.325,0.71,6,-6.545,1,0.0295,0.307,0.172,0.132,0.193,134.371
Andres,spotify:track:6t4Ua2xbst0sPSomL1TLFh,Le chat,33,168813,False,Le chat,2016-02-05,0.727,0.64,3,-8.099,0,0.036000000000000004,0.0253,0.39,0.0876,0.584,117.96600000000001
Andres,spotify:track:3707RomldTMJP5gJdXwVOh,Jericho,43,228758,False,Jericho,2017-10-06,0.772,0.625,1,-5.984,1,0.035,0.0126,0.000771,0.37,0.662,117.016
Andres,spotify:track:5pdE0kDAl6OrYP4HcvNR2V,Kerberos - Synthappella,14,544538,False,Kerberos & Styx,2014-09-22,0.706,0.455,0,-13.866,0,0.0595,0.693,0.9129999999999999,0.08800000000000001,0.29,161.328
Andres,spotify:track:4nRnBrZ4yIdMTC9E1QxTTH,Kerberos Revisited - Solomun & Johannes Brecht Remix,31,512767,False,Kerberos (Remixes),2018-09-07,0.795,0.7390000000000001,10,-10.705,0,0.0516,0.000294,0.835,0.297,0.299,123.999
Andres,spotify:track:5dxVa2HfMjJ6UNCPsXJOdD,Kerberos - Original Mix,32,543750,False,Kerberos & Styx,2014-09-22,0.747,0.545,10,-12.505,0,0.0467,0.0223,0.92,0.0833,0.413,121.001
Andres,spotify:track:0yuJtvXsapVOQfNDYxQ5mw,Singularity,54,421306,False,Powers of Ten,2015-06-12,0.752,0.48700000000000004,10,-12.53,0,0.0492,0.0484,0.871,0.0925,0.0378,120.999
Andres,spotify:track:1Ou1g6tCGdwp2SFnNyfZXw,Atlas - Adriatique Remix,49,377738,False,Atlas (Remixes),2016-07-01,0.767,0.688,6,-9.107999999999999,0,0.0496,0.0017699999999999999,0.875,0.0644,0.036000000000000004,124.00200000000001
Andres,spotify:track:25p9XNt3mA4XVPBAgDOWH5,Sungam - Patrice Bäumel Remix,13,447227,False,Sungam (Remixes),2015-05-25,0.794,0.784,1,-12.245,1,0.0867,0.007690000000000001,0.912,0.0944,0.813,121.008
Andres,spotify:track:3IXce4AEIQaWdLKY67yaxW,Odyssee,29,437876,False,Powers of Ten,2015-06-12,0.7709999999999999,0.44799999999999995,0,-12.667,0,0.0456,0.00366,0.9159999999999999,0.0843,0.473,122.00200000000001
Andres,spotify:track:77LDw3TzzOoAsqCAn7lQ4m,Claire - Original Mix,38,419981,False,Chemical Gardens EP,2013-03-11,0.732,0.61,7,-9.75,0,0.081,0.365,0.7240000000000001,0.113,0.563,119.012
Andres,spotify:track:50MkrUXSXsS1Q1bn95XQcm,Sleepless - Stephan Bodzin Remix,51,540000,False,The Other Remixes,2015-12-25,0.742,0.662,2,-8.149,1,0.0462,0.00022,0.8109999999999999,0.0869,0.0845,119.991
Andres,spotify:track:1iNeZGJsoC0D7ZyJTdIbDS,Technologic,62,284280,False,Human After All,2005-03-14,0.812,0.516,9,-6.962999999999999,1,0.22399999999999998,0.00036899999999999997,1.09e-05,0.0991,0.633,127.49799999999999
Andres,spotify:track:2LD2gT7gwAurzdQDQtILds,Veridis Quo,70,345186,False,Discovery,2001-03-12,0.604,0.687,9,-13.927999999999999,0,0.045,0.479,0.95,0.10400000000000001,0.11900000000000001,106.896
Andres,spotify:track:2QGdtMHz870R0dG05pePKJ,Song Of The Open Road / Song Of Myself,20,221320,False,New Worlds,2017-09-29,0.596,0.0107,0,-27.685,0,0.449,0.85,0.0,0.191,0.40700000000000003,79.807
Andres,spotify:track:4V0Ta8BzcGhF8L9QE22Tfv,No más lágrimas - Live,45,236626,False,Tour 2007,2007-12-18,0.402,0.552,0,-9.102,1,0.0319,0.309,0.00278,0.746,0.159,112.50399999999999
Andres,spotify:track:6wlpu5LMThkcS9BIdrxJiS,La herida - Live,39,296960,False,Tour 2007,2007-12-18,0.32299999999999995,0.892,9,-6.447,0,0.0637,0.0394,0.0,0.953,0.337,164.38299999999998
Andres,spotify:track:32pEvywtheyRa9P68jXu5u,La carta - Live,48,193680,False,Tour 2007,2007-12-18,0.478,0.898,9,-6.672000000000001,0,0.0728,0.157,5.48e-06,0.956,0.54,170.13099999999997
Andres,spotify:track:0LUC6ZQNaTtI8IFMXHALCo,La sirena varada - Live,41,266066,False,Tour 2007,2007-12-18,0.386,0.917,11,-6.207999999999999,1,0.0735,0.00262,1.48e-06,0.997,0.534,159.993
Andres,spotify:track:2UDS1eIYjO5iAuggMGQTbo,Agosto - Live,46,271320,False,Tour 2007,2007-12-18,0.35100000000000003,0.8140000000000001,2,-6.777,1,0.0551,0.0414,0.000109,0.583,0.253,186.005
Andres,spotify:track:3RsirjLuHRiYWldbFHAQEV,Mar adentro - Live,41,250880,False,Tour 2007,2007-12-18,0.441,0.909,5,-6.2589999999999995,1,0.0393,0.0009699999999999999,0.0024,0.95,0.302,140.336
Andres,spotify:track:0Qa2yMJbazN7pVYpJtuLuJ,Deshacer el mundo - Live,41,333626,False,Tour 2007,2007-12-18,0.38,0.934,2,-5.849,0,0.0809,0.0015199999999999999,9.95e-06,0.983,0.271,145.32
Andres,spotify:track:2vrVlidqD4TPASvwqlBztv,El estanque - Live,49,280560,False,Tour 2007,2007-12-18,0.34700000000000003,0.799,9,-6.669,0,0.0452,0.0745,0.0197,0.98,0.102,118.935
